player_id,nfl_team,team_id,year,round,pick,name,position,height,weight,hometown
2165,Kansas City,99,2020,1,32,Clyde Edwards-Helaire,Running Back,67,207,Baton Rouge(LA)
2166,Cincinnati,228,2020,2,1,Tee Higgins,Wide Receiver,76,216,Oak Ridge(TN)
2167,Indianapolis,30,2020,2,2,Michael Pittman Jr.,Wide Receiver,76,223,Woodland Hills(CA)
2168,Detroit,61,2020,2,3,D'Andre Swift,Running Back,68,212,Philadelphia(PA)
2169,New York,333,2020,2,4,Xavier McKinney,Safety,72,201,Roswell(GA)
2170,Carolina,213,2020,2,6,Yetur Gross-Matos,Defensive End,77,266,Spotsylvania(VA)
2171,Miami,309,2020,2,7,Robert Hunt,Offensive Guard,77,323,Burkeville(TX)
2172,Houston,2628,2020,2,8,Ross Blacklock,Defensive Tackle,75,290,Missouri City(TX)
2173,Indianapolis,275,2020,2,9,Jonathan Taylor,Running Back,70,226,Salem(NJ)
2174,Jacksonville,38,2020,2,10,Laviska Shenault Jr.,Wide Receiver,73,227,Desoto(TX)
2175,Chicago,87,2020,2,11,Cole Kmet,Tight End,78,262,Lake Barrington(IL)
2176,Cleveland,99,2020,2,12,Grant Delpit,Safety,75,213,Houston(TX)
2177,Tampa Bay,135,2020,2,13,Antoine Winfield Jr.,Safety,69,203,The Woodlands(TX)
2178,Denver,213,2020,2,14,KJ Hamler,Wide Receiver,69,176,Pontiac(MI)
2179,Atlanta,2,2020,2,15,Marlon Davidson,Defensive Tackle,75,303,Greenville(AL)
2180,Seattle,2633,2020,2,16,Darrell Taylor,Defensive End,76,267,Hopewell(VA)
2181,Pittsburgh,87,2020,2,17,Chase Claypool,Wide Receiver,76,238,Abbotsford(BC)
2182,Chicago,254,2020,2,18,Jaylon Johnson,Cornerback,72,193,Fresno(CA)
2183,Dallas,333,2020,2,19,Trevon Diggs,Cornerback,73,205,Gaithersburg(MD)
2184,Los Angeles,52,2020,2,20,Cam Akers,Running Back,70,217,Clinton(MS)
2185,Philadelphia,201,2020,2,21,Jalen Hurts,Quarterback,73,222,Channelview(TX)
2186,Buffalo,2294,2020,2,22,AJ Epenesa,Defensive End,77,275,Glen Carbon(IL)
2187,Baltimore,194,2020,2,23,J.K. Dobbins,Running Back,70,209,La Grange(TX)
2188,Miami,333,2020,2,24,Raekwon Davis,Defensive Tackle,78,311,Meridian(MS)
2189,Los Angeles,57,2020,2,25,Van Jefferson,Wide Receiver,74,200,Brentwood(TN)
2190,Minnesota,68,2020,2,26,Ezra Cleveland,Offensive Tackle,78,311,Spanaway(WA)
2191,New York,239,2020,2,27,Denzel Mims,Wide Receiver,75,207,Daingerfield(TX)
2192,New England,130,2020,2,28,Josh Uche,Defensive End,73,245,Miami(FL)
2193,Tennessee,99,2020,2,29,Kristian Fulton,Cornerback,72,197,New Orleans(LA)
2194,Green Bay,103,2020,2,30,AJ Dillon,Running Back,72,247,New London(CT)
2195,Kansas City,344,2020,2,31,Willie Gay Jr.,Inside Linebacker,73,243,Starkville(MS)
2196,Carolina,79,2020,2,32,Jeremy Chinn,Safety,75,221,Krum(TX)
2197,Cincinnati,2751,2020,3,1,Logan Wilson,Inside Linebacker,74,241,Casper(WY)
2198,Washington,235,2020,3,2,Antonio Gibson,Wide Receiver,72,228,Stockbridge(GA)
2199,Detroit,87,2020,3,3,Julian Okwara,Outside Linebacker,76,252,Charlotte(NC)
2200,New York,25,2020,3,4,Ashtyn Davis,Safety,73,202,Santa Cruz(CA)
2201,Seattle,99,2020,3,5,Damien Lewis,Offensive Guard,74,327,Canton(MS)
2202,Miami,251,2020,3,6,Brandon Jones,Safety,71,198,Nacogdoches(TX)
2203,Baltimore,245,2020,3,7,Justin Madubuike,Defensive Tackle,75,293,Mckinney(TX)
2204,Arizona,248,2020,3,8,Josh Jones,Offensive Tackle,77,319,Richmond(TX)
2205,Jacksonville,194,2020,3,9,Davon Hamilton,Defensive Tackle,76,320,Pickerington(OH)
2206,New Orleans,275,2020,3,10,Zack Baun,Outside Linebacker,74,238,Brown Deer(WI)
2207,Detroit,194,2020,3,11,Jonah Jackson,Offensive Guard,76,306,Media(PA)
2208,Tampa Bay,238,2020,3,12,Ke'Shawn Vaughn,Running Back,70,214,Antioch(TN)
2209,Denver,2294,2020,3,13,Michael Ojemudia,Cornerback,73,200,Farmington Hills(MI)
2210,Atlanta,218,2020,3,14,Matt Hennessy,Center,76,307,Bardonia(NY)
2211,New York,57,2020,3,15,Jabari Zuniga,Defensive End,75,264,Marietta(GA)
2212,Las Vegas,96,2020,3,16,Lynn Bowden Jr.,Wide Receiver,71,204,Youngstown(OH)
2213,Las Vegas,2579,2020,3,17,Bryan Edwards,Wide Receiver,75,212,Conway(SC)
2214,Dallas,201,2020,3,18,Neville Gallimore,Defensive Tackle,74,304,St. Catharines(ON)
2215,Denver,99,2020,3,19,Lloyd Cushenberry III,Center,75,312,Carville(LA)
2216,Los Angeles,333,2020,3,20,Terrell Lewis,Outside Linebacker,77,262,Washington(DC)
2217,Indianapolis,254,2020,3,21,Julian Blackmon,Safety,72,187,Layton(UT)
2218,Buffalo,254,2020,3,22,Zack Moss,Running Back,69,223,Hialeah Gardens(FL)
2219,New England,333,2020,3,23,Anfernee Jennings,Outside Linebacker,74,256,Dadeville(AL)
2220,Cleveland,142,2020,3,24,Jordan Elliott,Defensive Tackle,76,302,Houston(TX)
2221,Minnesota,344,2020,3,25,Cameron Dantzler,Cornerback,74,188,Hammond(LA)
2222,Houston,57,2020,3,26,Jonathan Greenard,Outside Linebacker,75,263,Hiram(GA)
2223,New England,26,2020,3,27,Devin Asiasi,Tight End,75,257,Shoreview(CA)
2224,Baltimore,251,2020,3,28,Devin Duvernay,Wide Receiver,71,200,Sachse(TX)
2225,Tennessee,2026,2020,3,29,Darrynton Evans,Running Back,70,203,Oak Hill(FL)
2226,Green Bay,2132,2020,3,30,Josiah Deguara,Tight End,74,242,Folsom(CA)
2227,Denver,8,2020,3,31,McTelvin Agim,Defensive Tackle,75,309,Texarkana(TX)
2228,Kansas City,2628,2020,3,32,Lucas Niang,Offensive Tackle,78,315,New Canaan(CT)
2229,Cleveland,99,2020,3,33,Jacob Phillips,Inside Linebacker,75,229,Nashville(TN)
2230,Baltimore,194,2020,3,34,Malik Harrison,Inside Linebacker,75,247,Columbus(OH)
2231,Las Vegas,228,2020,3,36,Tanner Muse,Safety,74,227,Belmont(NC)
2232,New England,259,2020,3,37,Dalton Keene,Tight End,76,253,Littleton(CO)
2233,Pittsburgh,2429,2020,3,38,Alex Highsmith,Outside Linebacker,75,248,Wilmington(NC)
2234,Philadelphia,38,2020,3,39,Davion Taylor,Outside Linebacker,73,228,Magnolia(MS)
2235,Los Angeles,254,2020,3,40,Terrell Burgess,Safety,71,202,San Marcos(CA)
2236,New Orleans,2168,2020,3,41,Adam Trautman,Tight End,77,255,Williamsburg(MI)
2237,Baltimore,344,2020,3,42,Tyre Phillips,Offensive Tackle,77,331,Grenada(MS)
2238,Cincinnati,2026,2020,4,1,Akeem Davis-Gaither,Outside Linebacker,74,224,Thomasville(NC)
2239,Washington,99,2020,4,2,Saahdiq Charles,Offensive Tackle,76,321,Jackson(MS)
2240,Las Vegas,228,2020,4,3,John Simpson,Offensive Guard,76,321,North Charleston(SC)
2241,New York,26,2020,4,4,Darnay Holmes,Cornerback,70,195,Pasadena(CA)
2242,Miami,61,2020,4,5,Solomon Kindley,Offensive Guard,75,337,Jacksonville(FL)
2243,Los Angeles,26,2020,4,6,Joshua Kelley,Running Back,71,212,Lancaster(CA)
2244,Carolina,87,2020,4,7,Troy Pride Jr.,Cornerback,72,193,Greer(SC)
2245,Arizona,254,2020,4,8,Leki Fotu,Defensive Tackle,77,330,West Valley City(UT)
2246,Cleveland,2226,2020,4,9,Harrison Bryant,Tight End,77,243,Gray(GA)
2247,Minnesota,2579,2020,4,11,D.J. Wonnum,Defensive End,77,258,Stone Mountain(GA)
2248,Denver,142,2020,4,12,Albert Okwuegbunam,Tight End,78,258,Springfield(IL)
2249,Atlanta,278,2020,4,13,Mykal Walker,Inside Linebacker,75,230,Sacramento(CA)
2250,New York,57,2020,4,14,La'Mical Perine,Running Back,71,216,Mobile(AL)
2251,Detroit,96,2020,4,15,Logan Stenberg,Offensive Guard,78,317,Madison(AL)
2252,Indianapolis,264,2020,4,16,Jacob Eason,Quarterback,78,231,Lake Stevens(WA)
2253,Dallas,202,2020,4,17,Reggie Robinson II,Cornerback,73,205,Cleburne(TX)
2254,Pittsburgh,120,2020,4,18,Anthony McFarland Jr.,Running Back,68,208,Hyattsville(MD)
2255,New York,2229,2020,4,19,James Morgan,Quarterback,76,229,Green Bay(WI)
2256,Houston,153,2020,4,20,Charlie Heck,Offensive Tackle,80,311,Kansas City(MO)
2257,Philadelphia,228,2020,4,21,K'Von Wallace,Safety,71,206,Richmond(VA)
2258,Buffalo,2116,2020,4,22,Gabriel Davis,Wide Receiver,74,216,Sanford(FL)
2259,New York,2429,2020,4,23,Cameron Clark,Offensive Tackle,77,308,Greensboro(NC)
2260,Minnesota,239,2020,4,24,James Lynch,Defensive Tackle,76,289,Round Rock(TX)
2261,Arizona,99,2020,4,25,Rashard Lawrence,Defensive Tackle,74,308,Monroe(LA)
2262,Minnesota,2483,2020,4,26,Troy Dye,Inside Linebacker,75,231,Norco(CA)
2263,Seattle,24,2020,4,27,Colby Parkinson,Tight End,79,252,Simi Valley(CA)
2264,Atlanta,25,2020,4,28,Jaylinn Hawkins,Safety,73,208,Buena Park(CA)
2265,Pittsburgh,309,2020,4,29,Kevin Dotson,Offensive Guard,76,313,Plaquemine(LA)
2266,Los Angeles,2509,2020,4,30,Brycen Hopkins,Tight End,76,245,Nashville(TN)
2267,Jacksonville,127,2020,4,31,Josiah Scott,Cornerback,69,185,Hamilton(OH)
2268,Kansas City,2348,2020,4,32,L'Jarius Sneed,Safety,73,192,Minden(LA)
2269,Las Vegas,2348,2020,4,33,Amik Robertson,Cornerback,68,187,Thibodaux(LA)
2270,Jacksonville,2390,2020,4,34,Shaquille Quarterman,Inside Linebacker,73,234,Orange Park(FL)
2271,Houston,213,2020,4,35,John Reid,Cornerback,70,187,Mount Laurel(NJ)
2272,Washington,2335,2020,4,36,Antonio Gandy-Golden,Wide Receiver,76,223,Dallas(GA)
2273,Baltimore,130,2020,4,37,Ben Bredeson,Offensive Guard,77,315,Hartland(WI)
2274,Seattle,2390,2020,4,38,DeeJay Dallas,Running Back,70,217,Brunswick(GA)
2275,Philadelphia,2,2020,4,39,Jack Driscoll,Offensive Guard,77,306,Madison(CT)
2276,Dallas,275,2020,4,40,Tyler Biadasz,Center,76,314,Amherst(WI)
2277,Cincinnati,87,2020,5,1,Khalid Kareem,Defensive End,76,268,Detroit(MI)
2278,Seattle,183,2020,5,2,Alton Robinson,Defensive End,75,264,Converse(TX)
2279,Indianapolis,2050,2020,5,3,Danny Pinter,Offensive Guard,76,306,South Bend(IN)
2280,New York,2483,2020,5,4,Shane Lemieux,Offensive Guard,76,310,Yakima(WA)
2281,Los Angeles,258,2020,5,5,Joe Reed,Wide Receiver,73,224,Charlotte Court House(VA)
2282,Carolina,277,2020,5,6,Kenny Robinson,Safety,74,198,Wilkinsburg(PA)
2283,San Francisco,277,2020,5,7,Colton McKivitz,Offensive Tackle,78,306,Jacobsburg(OH)
2284,Miami,153,2020,5,9,Jason Strowbridge,Defensive End,76,275,Deerfield Beach(FL)
2285,Chicago,202,2020,5,10,Trevis Gipson,Outside Linebacker,75,261,Cedar Hill(TX)
2286,Washington,21,2020,5,11,Keith Ismael,Center,75,309,Oakland(CA)
2287,Jacksonville,2,2020,5,12,Daniel Thomas,Safety,70,215,Montgomery(AL)
2288,New York,258,2020,5,13,Bryce Hall,Cornerback,73,202,Harrisburg(PA)
2289,New England,276,2020,5,14,Justin Rohrwasser,Place Kicker,75,234,Clifton Park(NY)
2290,Cleveland,264,2020,5,15,Nick Harris,Center,73,302,Inglewood(CA)
2291,Tampa Bay,135,2020,5,16,Tyler Johnson,Wide Receiver,73,206,Minneapolis(MN)
2292,Washington,130,2020,5,17,Khaleke Hudson,Outside Linebacker,71,224,Mckeesport(PA)
2293,Chicago,290,2020,5,18,Kindle Vildor,Cornerback,70,191,College Park(GA)
2294,Miami,68,2020,5,19,Curtis Weaver,Defensive End,74,265,Long Beach(CA)
2295,Jacksonville,251,2020,5,20,Collin Johnson,Wide Receiver,78,222,San Jose(CA)
2296,Detroit,275,2020,5,21,Quintez Cephus,Wide Receiver,73,202,Macon(GA)
2297,Buffalo,61,2020,5,22,Jake Fromm,Quarterback,74,219,Warner Robins(GA)
2298,Philadelphia,68,2020,5,23,John Hightower,Wide Receiver,74,189,Landover(MD)
2299,Minnesota,218,2020,5,24,Harrison Hand,Cornerback,71,197,Cherry Hill(NJ)
2300,Baltimore,2641,2020,5,25,Broderick Washington Jr,Defensive Tackle,74,305,Longview(TX)
2301,Houston,227,2020,5,26,Isaiah Coulter,Wide Receiver,74,198,Lubbock(TX)
2302,Detroit,166,2020,5,27,Jason Huntley,Running Back,68,190,Arlington(TX)
2303,Chicago,2655,2020,5,28,Darnell Mooney,Wide Receiver,70,176,Gadsden(AL)
2304,Tennessee,152,2020,5,29,Larrell Murchison,Defensive Tackle,75,297,Elizabethtown(NC)
2305,Green Bay,135,2020,5,30,Kamal Martin,Inside Linebacker,75,240,Burnsville(MN)
2306,Minnesota,2390,2020,5,31,K.J. Osborn,Wide Receiver,72,203,Ypsilanti(MI)
2307,Kansas City,130,2020,5,32,Mike Danna,Defensive End,74,251,Detroit(MI)
2308,Denver,154,2020,5,33,Justin Strnad,Outside Linebacker,75,238,Palm Harbor(FL)
2309,Dallas,254,2020,5,34,Bradlee Anae,Defensive End,75,257,Laie(HI)
2310,Cincinnati,2305,2020,6,1,Hakeem Adeniji,Offensive Tackle,76,302,Garland(TX)
2311,Denver,278,2020,6,2,Netane Muti,Offensive Guard,75,315,Wahiawa(HI)
2312,New England,130,2020,6,3,Michael Onwenu,Offensive Guard,75,344,Detroit(MI)
2313,New York,213,2020,6,4,Cam Brown,Outside Linebacker,77,233,Burtonsville(MD)
2314,Carolina,239,2020,6,5,Bravvion Roy,Defensive Tackle,73,330,Spring(TX)
2315,Miami,99,2020,6,6,Blake Ferguson,Long Snapper,75,229,Smyrna(GA)
2316,Los Angeles,87,2020,6,7,Alohi Gilman,Safety,71,201,Laie(HI)
2317,Cleveland,130,2020,6,8,Donovan Peoples-Jones,Wide Receiver,74,212,Detroit(MI)
2318,Buffalo,290,2020,6,9,Tyler Bass,Place Kicker,71,185,Irmo(SC)
2319,Jacksonville,204,2020,6,10,Jake Luton,Quarterback,78,224,Marysville(WA)
2320,San Francisco,61,2020,6,11,Charlie Woerner,Tight End,77,244,Tiger(GA)
2321,New York,245,2020,6,12,Braden Mann,Punter,71,198,Houston(TX)
2322,Green Bay,130,2020,6,13,Jon Runyan,Offensive Guard,76,306,Moorestown(NJ)
2323,Indianapolis,213,2020,6,14,Robert Windsor,Defensive Tackle,77,290,Fond Du Lac(WI)
2324,Tampa Bay,158,2020,6,15,Khalil Davis,Defensive Tackle,73,308,Blue Springs(MO)
2325,New England,154,2020,6,16,Justin Herron,Offensive Tackle,76,308,Silver Spring(MD)
2326,Philadelphia,218,2020,6,17,Shaun Bradley,Inside Linebacker,73,235,Mount Holly(NJ)
2327,Detroit,254,2020,6,18,John Penisini,Defensive Tackle,73,318,West Jordan(UT)
2328,Pittsburgh,120,2020,6,19,Antoine Brooks Jr.,Safety,71,220,Lanham(MD)
2329,Los Angeles,194,2020,6,20,Jordan Fuller,Safety,74,203,Old Tappan(NJ)
2330,Philadelphia,2572,2020,6,21,Quez Watkins,Wide Receiver,72,185,Athens(AL)
2331,Baltimore,2567,2020,6,22,James Proche,Wide Receiver,71,201,Dallas(TX)
2332,Arizona,25,2020,6,23,Evan Weaver,Inside Linebacker,74,237,Spokane(WA)
2333,Minnesota,204,2020,6,24,Blake Brandel,Offensive Tackle,79,303,Milwaukie(OR)
2334,New England,2751,2020,6,25,Cassh Maluia,Inside Linebacker,72,248,Compton(CA)
2335,Minnesota,130,2020,6,26,Josh Metellus,Safety,71,209,Pembroke Pines(FL)
2336,Jacksonville,59,2020,6,27,Tyler Davis,Tight End,76,240,North Bellmore(NY)
2337,Buffalo,204,2020,6,28,Isaiah Hodgins,Wide Receiver,76,210,Oakley(CA)
2338,Green Bay,2483,2020,6,29,Jake Hanson,Center,76,303,Eureka(CA)
2339,Green Bay,84,2020,6,30,Simon Stepaniak,Offensive Tackle,76,313,Hamilton(OH)
2340,Indianapolis,113,2020,6,32,Isaiah Rodgers,Cornerback,70,170,Tampa(FL)
2341,Indianapolis,265,2020,6,33,Dezmon Patmon,Wide Receiver,76,225,San Diego(CA)
2342,Indianapolis,130,2020,6,34,Jordan Glasgow,Inside Linebacker,73,226,Aurora(IL)
2343,Seattle,57,2020,6,36,Freddie Swain,Wide Receiver,72,197,Ocala(FL)
2344,Cincinnati,2509,2020,7,1,Markus Bailey,Inside Linebacker,72,235,Columbus(OH)
2345,Washington,8,2020,7,2,Kamren Curl,Safety,73,206,San Diego(CA)
2346,San Francisco,2633,2020,7,3,Jauan Jennings,Wide Receiver,75,215,Murfreesboro(TN)
2347,New York,135,2020,7,4,Carter Coughlin,Outside Linebacker,75,236,Eden Prairie(MN)
2348,Baltimore,2294,2020,7,5,Geno Stone,Safety,70,207,New Castle(PA)
2349,Los Angeles,194,2020,7,6,K.J. Hill,Wide Receiver,72,196,Little Rock(AR)
2350,Carolina,2229,2020,7,7,Stantley Thomas-Oliver III,Cornerback,72,192,Punta Gorda(FL)
2351,Arizona,9,2020,7,8,Eno Benjamin,Running Back,69,207,Wylie(TX)
2352,Jacksonville,235,2020,7,9,Chris Claybrooks,Cornerback,69,177,Nashville(TN)
2353,Tennessee,6663,2020,7,10,Cole McDonald,Quarterback,75,215,La Mirada(CA)
2354,Minnesota,127,2020,7,11,Kenny Willekes,Defensive End,76,264,Rockford(MI)
2355,Chicago,38,2020,7,12,Arlington Hambright,Offensive Tackle,76,307,Ypsilanti(MI)
2356,Chicago,2634,2020,7,13,Lachavious Simmons,Offensive Guard,77,304,Selma(AL)
2357,Atlanta,183,2020,7,14,Sterling Hofrichter,Punter,70,196,Valrico(FL)
2358,Washington,152,2020,7,15,James Smith-Williams,Defensive End,76,265,Raleigh(NC)
2359,New England,235,2020,7,16,Dustin Woodard,Center,73,295,Chandler(AZ)
2360,Dallas,256,2020,7,17,Ben DiNucci,Quarterback,75,210,Dallas(TX)
2361,Pittsburgh,158,2020,7,18,Carlos Davis,Defensive Tackle,74,313,Blue Springs(MO)
2362,Philadelphia,24,2020,7,19,Casey Toohill,Defensive End,76,250,San Diego(CA)
2363,Los Angeles,239,2020,7,20,Clay Johnston,Inside Linebacker,73,227,Abilene(TX)
2364,Detroit,194,2020,7,21,Jashon Cornell,Defensive End,75,285,Saint Paul(MN)
2365,Green Bay,2628,2020,7,22,Vernon Scott,Safety,73,206,Mansfield(TX)
2366,Kansas City,2655,2020,7,23,Thakarius Keyes,Cornerback,73,202,Laurel(MS)
2367,New York,2579,2020,7,24,TJ Brunson,Inside Linebacker,72,230,Columbia(SC)
2368,Buffalo,221,2020,7,25,Dane Jackson,Cornerback,72,187,Coraopolis(PA)
2369,New Orleans,344,2020,7,26,Tommy Stevens,Quarterback,77,235,Indianapolis(IN)
2370,Tampa Bay,218,2020,7,27,Chapelle Russell,Outside Linebacker,74,236,Lakewood(NJ)
2371,Green Bay,2390,2020,7,28,Jonathan Garvin,Defensive End,76,263,Lake Worth(FL)
2372,Tennessee,276,2020,7,29,Chris Jackson,Safety,70,193,Tallahassee(FL)
2373,Minnesota,2294,2020,7,30,Nate Stanley,Quarterback,76,235,Menomonie(WI)
2374,Tampa Bay,309,2020,7,31,Raymond Calais,Running Back,68,188,Breaux Bridge(LA)
2375,Miami,2426,2020,7,32,Malcolm Perry,Wide Receiver,69,186,Clarksville(TN)
2376,New York,135,2020,7,33,Chris Williamson,Cornerback,72,205,Gainesville(GA)
2377,Los Angeles,193,2020,7,34,Sam Sloman,Place Kicker,68,205,Roswell(GA)
2378,Minnesota,344,2020,7,35,Brian Cole II,Safety,74,213,Saginaw(MI)
2379,Los Angeles,228,2020,7,36,Tremayne Anchrum,Offensive Guard,74,314,Powder Springs(GA)
2380,Seattle,99,2020,7,37,Stephen Sullivan,Tight End,77,248,Donaldsonville(LA)
2381,Denver,57,2020,7,38,Tyrie Cleveland,Wide Receiver,74,209,Houston(TX)
2382,Denver,2449,2020,7,40,Derrek Tuszka,Outside Linebacker,76,251,Warner(SD)
2383,New York,61,2020,7,41,Tae Crowder,Inside Linebacker,74,235,Pine Mountain(GA)
2384,Jacksonville,228,2021,1,1,Trevor Lawrence,Quarterback,78,213,Cartersville(GA)
2385,New York,252,2021,1,2,Zach Wilson,Quarterback,74,214,Draper(UT)
2386,Atlanta,57,2021,1,4,Kyle Pitts,Tight End,78,245,Abington(PA)
2387,Cincinnati,99,2021,1,5,Ja'Marr Chase,Wide Receiver,72,201,Harvey(LA)
2388,Miami,333,2021,1,6,Jaylen Waddle,Wide Receiver,70,180,Houston(TX)
2389,Detroit,2483,2021,1,7,Penei Sewell,Offensive Tackle,77,331,Saint George(UT)
2390,Carolina,2579,2021,1,8,Jaycee Horn,Cornerback,73,205,Alpharetta(GA)
2391,Denver,333,2021,1,9,Pat Surtain II,Cornerback,74,208,Plantation(FL)
2392,Philadelphia,333,2021,1,10,DeVonta Smith,Wide Receiver,72,170,Amite(LA)
2393,Chicago,194,2021,1,11,Justin Fields,Quarterback,75,227,Kennesaw(GA)
2394,Dallas,213,2021,1,12,Micah Parsons,Inside Linebacker,75,246,Harrisburg(PA)
2395,Los Angeles,77,2021,1,13,Rashawn Slater,Offensive Tackle,76,304,Sugar Land(TX)
2396,New York,30,2021,1,14,Alijah Vera-Tucker,Offensive Guard,77,308,Oakland(CA)
2397,New England,333,2021,1,15,Mac Jones,Quarterback,75,217,Jacksonville(FL)
2398,Arizona,202,2021,1,16,Zaven Collins,Outside Linebacker,77,259,Hominy(OK)
2399,Las Vegas,333,2021,1,17,Alex Leatherwood,Offensive Tackle,77,312,Pensacola(FL)
2400,Miami,2390,2021,1,18,Jaelan Phillips,Defensive End,78,260,Redlands(CA)
2401,Washington,96,2021,1,19,Jamin Davis,Inside Linebacker,76,234,Ludowici(GA)
2402,New York,57,2021,1,20,Kadarius Toney,Wide Receiver,72,193,Mobile(AL)
2403,Indianapolis,130,2021,1,21,Kwity Paye,Defensive End,75,261,Providence(RI)
2404,Tennessee,259,2021,1,22,Caleb Farley,Cornerback,74,197,Maiden(NC)
2405,Minnesota,259,2021,1,23,Christian Darrisaw,Offensive Tackle,77,322,Upper Marlboro(MD)
2406,Pittsburgh,333,2021,1,24,Najee Harris,Running Back,73,232,Antioch(CA)
2407,Jacksonville,228,2021,1,25,Travis Etienne,Running Back,70,215,Jennings(LA)
2408,Cleveland,77,2021,1,26,Greg Newsome II,Cornerback,72,192,Chicago(IL)
2409,Baltimore,135,2021,1,27,Rashod Bateman,Wide Receiver,72,190,Tifton(GA)
2410,New Orleans,248,2021,1,28,Payton Turner,Defensive End,78,268,Houston(TX)
2411,Green Bay,61,2021,1,29,Eric Stokes,Cornerback,73,194,Covington(GA)
2412,Buffalo,2390,2021,1,30,Gregory Rousseau,Defensive End,79,266,Coconut Creek(FL)
2413,Baltimore,213,2021,1,31,Odafe Oweh,Outside Linebacker,77,257,Howell(NJ)
2414,Tampa Bay,264,2021,1,32,Joe Tryon,Outside Linebacker,77,259,Renton(WA)
2415,Jacksonville,61,2021,2,1,Tyson Campbell,Cornerback,73,193,Plantation(FL)
2416,New York,145,2021,2,2,Elijah Moore,Wide Receiver,70,178,Fort Lauderdale(FL)
2417,Denver,153,2021,2,3,Javonte Williams,Running Back,70,212,Wallace(NC)
2418,Miami,2483,2021,2,4,Jevon Holland,Safety,73,207,Pleasanton(CA)
2419,Philadelphia,333,2021,2,5,Landon Dickerson,Center,78,333,Hickory(NC)
2420,New England,333,2021,2,6,Christian Barmore,Defensive Tackle,76,310,Philadelphia(PA)
2421,Chicago,197,2021,2,7,Teven Jenkins,Offensive Tackle,78,317,Topeka(KS)
2422,Atlanta,2116,2021,2,8,Richie Grant,Safety,72,197,Fort Walton Beach(FL)
2423,Detroit,264,2021,2,9,Levi Onwuzurike,Defensive Tackle,75,290,Allen(TX)
2424,Miami,87,2021,2,10,Liam Eichenberg,Offensive Tackle,78,306,Cleveland(OH)
2425,Las Vegas,2628,2021,2,11,Trevon Moehrig,Safety,73,202,Spring Branch(TX)
2426,Dallas,96,2021,2,12,Kelvin Joseph,Cornerback,72,197,Baton Rouge(LA)
2427,Jacksonville,24,2021,2,13,Walker Little,Offensive Tackle,79,313,Houston(TX)
2428,Cincinnati,228,2021,2,14,Jackson Carman,Offensive Tackle,77,317,Fairfield(OH)
2429,Los Angeles,52,2021,2,15,Asante Samuel Jr.,Cornerback,70,180,Sunrise(FL)
2430,San Francisco,87,2021,2,16,Aaron Banks,Offensive Guard,77,325,Alameda(CA)
2431,Arizona,2509,2021,2,17,Rondale Moore,Wide Receiver,67,181,New Albany(IN)
2432,New York,61,2021,2,18,Azeez Ojulari,Outside Linebacker,74,249,Marietta(GA)
2433,Washington,251,2021,2,19,Samuel Cosmi,Offensive Tackle,78,314,Humble(TX)
2434,Cleveland,87,2021,2,20,Jeremiah Owusu-Koramoah,Inside Linebacker,74,221,Hampton(VA)
2435,Tennessee,2449,2021,2,21,Dillon Radunz,Offensive Tackle,78,301,Becker(MN)
2436,Indianapolis,238,2021,2,22,Dayo Odeyingbo,Defensive End,77,285,Irving(TX)
2437,Pittsburgh,213,2021,2,23,Pat Freiermuth,Tight End,77,251,Merrimac(MA)
2438,Seattle,2711,2021,2,24,D'Wayne Eskridge,Wide Receiver,69,190,Bluffton(IN)
2439,Los Angeles,97,2021,2,25,Tutu Atwell,Wide Receiver,69,155,Miami(FL)
2440,Kansas City,142,2021,2,26,Nick Bolton,Inside Linebacker,71,237,Frisco(TX)
2441,Carolina,99,2021,2,27,Terrace Marshall Jr.,Wide Receiver,75,205,Bossier City(LA)
2442,New Orleans,194,2021,2,28,Pete Werner,Inside Linebacker,75,238,Indianapolis(IN)
2443,Buffalo,154,2021,2,29,Carlos Basham Jr.,Defensive End,75,274,Roanoke(VA)
2444,Green Bay,194,2021,2,30,Josh Myers,Center,77,310,Miamisburg(OH)
2445,Kansas City,201,2021,2,31,Creed Humphrey,Center,76,302,Shawnee(OK)
2446,Tampa Bay,57,2021,2,32,Kyle Trask,Quarterback,77,236,Manvel(TX)
2447,Jacksonville,183,2021,3,1,Andre Cisco,Safety,73,216,Valley Stream(NY)
2448,Minnesota,245,2021,3,2,Kellen Mond,Quarterback,75,211,San Antonio(TX)
2449,Houston,24,2021,3,3,Davis Mills,Quarterback,76,217,Duluth(GA)
2450,Atlanta,130,2021,3,4,Jalen Mayfield,Offensive Tackle,77,326,Grand Rapids(MI)
2451,Cincinnati,251,2021,3,5,Joseph Ossai,Defensive End,76,256,Conroe(TX)
2452,Carolina,252,2021,3,6,Brady Christensen,Offensive Tackle,77,302,Bountiful(UT)
2453,New York,2116,2021,3,7,Aaron Robinson,Cornerback,72,186,Deerfield Beach(FL)
2454,Detroit,152,2021,3,8,Alim McNeill,Defensive Tackle,74,317,Raleigh(NC)
2455,Philadelphia,2348,2021,3,9,Milton Williams,Defensive Tackle,75,284,Crowley(TX)
2456,Washington,135,2021,3,10,Benjamin St-Juste,Cornerback,75,202,Rosemere(QC)
2457,Dallas,26,2021,3,11,Osa Odighizuwa,Defensive Tackle,74,282,Portland(OR)
